买家会员名,宝贝ID,购买次数
1896,545538490326,1
1897,544768785584,1
1898,540662291619,2
1898,546928423058,1
1898,547644315780,1
1899,35722333869,2
1899,36286235128,4
1899,36414345451,1
1899,36500131840,1
1899,37941111428,2
1899,521019257989,1
1899,545955506006,1
1900,541659214822,1
1901,35722000205,1
1902,35722333869,1
1902,35754637865,1
1902,36081332365,1
1902,36416065395,1
1902,538658965256,1
1902,539853979136,1
1902,541851060973,1
1902,542978775847,1
1902,546243180299,2
1902,547380519834,1
1902,547389639874,1
1902,547510552253,1
1903,35722000205,2
1903,35877393642,3
1903,42768874029,1
1903,528109847799,3
1903,528153854399,2
1903,530812936284,1
1903,531145857565,2
1903,532936159396,1
1903,532994602666,1
1903,537396783238,5
1903,541659214822,1
1903,543636819112,1
1903,544114479515,1
1903,544115759872,3
1903,548998614714,2
1903,549744152016,1
1903,550597738824,1
1903,550659216693,1
1904,36081332365,1
1904,36266985550,1
1904,37283032735,1
1904,40601929263,1
1904,42240451814,1
1904,527419046969,2
1904,528023284532,1
1904,528705813655,1
1904,530812936284,1
1904,533204346200,1
1904,535703074519,1
1904,536728628605,1
1904,540662535716,1
1904,541851060973,1
1904,545538490326,2
1904,545566976422,1
1904,546243180299,1
1904,547794157516,1
1904,550339533001,1
1904,550659732532,1
1905,547644315780,1
1906,545516801138,1
1907,535703074519,1
1908,36266985550,1
1908,36286235128,1
1908,521019257989,1
1908,529337915679,1
1908,531379484499,1
1908,538539816052,1
1908,551248890640,1
1909,36353085367,2
1909,544115759872,3
1910,537105495948,1
1910,547794157516,2
1911,36266985550,1
1911,545538490326,1
1912,35722000205,1
1912,35877393642,3
1912,37941111428,1
1912,39539028043,1
1912,42711696783,1
1912,520310825412,2
1912,522609190751,1
1912,527475911875,1
1912,529055709096,1
1912,531877266868,2
1912,536009750573,2
1912,538658221958,1
1912,539677826038,2
1912,542939108885,1
1912,544115759872,1
1912,545516801138,1
1912,547380519834,1
1912,547510552253,1
1912,549765831606,2
1913,35721027449,1
1913,36074765406,1
1913,521926312352,1
1913,536009750573,1
1913,536728628605,1
1913,545516801138,3
1914,36266985550,1
1914,36267739775,1
1914,36286235128,1
1914,42711696783,1
1914,45123664231,1
1914,521019257989,1
1914,540407272609,1
1914,541659214822,1
1914,544016559367,1
1914,546827381933,1
1915,540524795725,1
1916,35877393642,1
1916,37276995387,1
1916,44928090920,1
1916,521906910410,1
1916,530812936284,1
1916,531846025844,1
1916,540407272609,1
1917,39375321605,1
1917,42577833473,2
1917,529338111966,1
1917,531846025844,2
1917,545979147913,1
1917,546928423058,1
1917,547644315780,1
1918,540882092170,1
1919,36081332365,1
1919,42711696783,1
1919,536083448292,1
1920,35798309577,1
1920,35798891586,1
1920,36500131840,1
1920,45171930915,1
1920,45404080098,1
1920,528109847799,1
1920,536083448292,1
1920,541474263467,1
1920,547382055156,1
1920,547644315780,1
1921,36416065395,1
1921,528109847799,1
1921,530812936284,1
1921,535612234886,1
1921,539677826038,4
1922,539677826038,1
1922,542939108885,1
1922,545912368452,1
1924,35722333869,1
1924,536083448292,2
1924,547355238181,1
1925,551715398940,1
1926,35722000205,1
1926,36081332365,1
1926,36267739775,1
1926,36286235128,3
1926,36353085367,1
1926,36416065395,1
1926,37941111428,1
1926,527419046969,1
1926,529405509010,1
1926,531846025844,1
1926,538494418449,1
1926,538658965256,1
1926,540407272609,1
1926,542939108885,1
1926,544115759872,1
1926,546827381933,1
1926,549882564050,1
1927,35722000205,1
1927,527419046969,1
1927,530812936284,1
1927,535612234886,1
1927,535703074519,1
1927,536009750573,1
1927,537396783238,3
1927,541474263467,1
1928,36267739775,1
1928,537166359199,2
1929,527475911875,3
1930,545538490326,1
1931,40400203213,2
1932,36081332365,1
1932,36416065395,1
1932,531846025844,2
1932,531877266868,1
1932,548998614714,2
1934,527419046969,1
1934,528109847799,1
1934,535703074519,1
1934,541474263467,1
1934,545566976422,1
1935,550785319010,1
1936,36286235128,2
1936,40400203213,1
1936,42577833473,2
1936,521019257989,2
1936,530812936284,1
1937,35721723963,1
1937,35877393642,1
1937,36286235128,2
1937,42240451814,1
1937,528109847799,1
1937,530810980941,1
1937,530812936284,1
1937,538658965256,1
1937,541474263467,1
1937,542978775847,1
1937,547644315780,1
1937,550634023902,1
1938,35722333869,1
1938,36081332365,1
1938,522609190751,1
1938,537166359199,1
1938,540662291619,1
1938,544099790786,1
1939,36351422002,1
1939,44928090920,1
1939,528109847799,1
1939,536083448292,1
1939,546243180299,1
1940,521926312352,2
1941,538540548218,1
1942,35721027449,1
1942,35877393642,2
1942,36286235128,3
1942,36353085367,4
1942,36416065395,1
1942,37444707994,1
1942,37941111428,1
1942,40415550893,1
1942,44928090920,1
1942,45123664231,1
1942,521019257989,2
1942,522080118518,1
1942,522191965500,1
1942,527419046969,3
1942,531846025844,1
1942,540407272609,2
1942,543674126623,1
1942,545602185334,1
1942,545957998521,2
1942,546243180299,1
1942,549744152016,1
1943,35722000205,4
1943,36286235128,2
1943,538658965256,1
1943,545955506006,1
1943,549765831606,1
1943,549882564050,2
1944,549640657338,1
1945,42577833473,1
1946,36267739775,1
1947,545538490326,1
1948,35877393642,2
1948,36351422002,1
1948,36414345451,1
1948,37276995387,1
1948,39539028043,4
1948,42646163798,1
1948,547510552253,1
1949,39386028930,1
1950,528109847799,1
1950,531877266868,1
1950,533204346200,1
1951,36416065395,1
1951,531846025844,1
1951,537180206236,2
1951,538494418449,1
1951,538540548218,1
1951,539853979136,1
1951,545602185334,1
1951,547355238181,1
1952,549882564050,4
1952,550659732532,1
1953,36074765406,1
1953,37941111428,1
1953,521019257989,1
1953,522609190751,1
1953,538658221958,1
1953,543643323771,1
1953,544115759872,1
1953,549378588703,1
1953,549661564014,1
1954,35721723963,1
1954,35722000205,1
1954,36266985550,1
1954,36267739775,1
1954,36416065395,1
1954,37941111428,1
1954,42577833473,1
1954,521019257989,1
1954,530910185416,1
1954,531846025844,1
1954,541592740476,1
1954,541659214822,1
1954,545957998521,1
1954,546827381933,1
1955,521926312352,1
1955,527419046969,2
1955,539677826038,3
1955,544115759872,2
1955,545912368452,1
1956,528166273868,1
1957,35721723963,1
1957,35798891586,1
1957,36286235128,5
1957,36353085367,1
1957,527419046969,1
1957,530710879153,1
1957,540407272609,1
1957,545538490326,1
1957,545912368452,1
1958,36266985550,1
1958,36267739775,1
1958,529405509010,1
1958,540407272609,1
1958,541256147554,1
1958,541474263467,1
1958,550659732532,1
1959,35722000205,1
1959,35798891586,1
1959,36353085367,1
1959,45404080098,1
1959,536083448292,1
1959,540520509637,1
1960,36058620932,2
1960,36266985550,1
1960,36351422002,1
1960,42240451814,1
1960,521019257989,1
1960,533204346200,1
1960,538535227251,1
1960,540349069906,1
1960,540662535716,1
1960,541659214822,1
1960,543643323771,1
1961,35798985871,1
1961,45105421124,1
1961,522171062085,1
1961,530810980941,1
1961,540407272609,1
1961,541474263467,1
1961,546243180299,1
1961,547790825984,1
1962,39386028930,1
1962,42577833473,5
1962,536083448292,1
1962,538658965256,1
1962,542939108885,1
1962,547306204530,1
1962,547380519834,1
1963,37941111428,1
1963,531846025844,1
1963,549710009588,1
1963,549765831606,1
1964,40400203213,1
1964,547572252871,1
1965,541659214822,1
1966,35754637865,1
1966,36081332365,1
1966,536009750573,1
1966,543636819112,1
1966,549661564014,1
1967,36074765406,1
1967,531145857565,1
1967,537215013586,1
1967,541659214822,1
1967,544768785584,1
1967,546827381933,1
1967,547742157633,1
1967,547751184046,1
1968,35722333869,2
1968,36351422002,1
1968,37276995387,1
1969,35722000205,2
1970,544768785584,8
1971,545957998521,1
1972,545538490326,1
1972,545566976422,1
1972,547812750733,1
1973,528109847799,1
1973,532940035080,1
1973,540349069906,1
1974,44928090920,1
1974,527419046969,1
1974,539091956756,1
1974,540407272609,1
1974,545538490326,1
1974,546243180299,1
1974,547742157633,1
1974,550715341924,1
1975,544768785584,1
1976,528166273868,1
1977,35798985871,1
1977,35877393642,4
1977,36074765406,2
1977,36286235128,2
1977,36351422002,1
1977,45123664231,2
1977,45404080098,1
1977,527419046969,1
1977,530710879153,1
1977,544066720474,1
1977,544115759872,1
1977,545516801138,1
1977,546827381933,1
1977,547572252871,1
1977,549640657338,1
1977,550715341924,2
1978,36074765406,1
1978,545516801138,1
1979,36286235128,1
1979,36416065395,1
1979,540658025950,1
1979,551065941768,1
1980,521906910410,1
1980,546827381933,1
1980,547355238181,1
1980,549378588703,1
1981,35722000205,1
1981,547742157633,1
1981,548998614714,2
1982,35721723963,1
1982,35722000205,1
1982,35722333869,1
1982,35797606083,1
1982,35877393642,1
1982,36266985550,2
1982,36267739775,1
1982,45404080098,1
1982,520310825412,2
1982,521926312352,1
1982,522191965500,1
1982,527475911875,2
1982,528153854399,1
1982,531846025844,1
1982,536009750573,1
1982,538494418449,1
1982,539409835003,1
1982,547380519834,1
1983,541659214822,1
1984,36266985550,1
1984,45404080098,1
1984,545538490326,1
1985,521019257989,2
1985,531379484499,1
1985,533823532718,1
1985,537396783238,5
1985,538494418449,1
1985,540662291619,1
1986,540524795725,1
1987,545516801138,1
1988,36058620932,1
1988,44928090920,1
1988,544100858313,1
1988,544115759872,5
1988,546243180299,5
1988,548998614714,1
1989,44928090920,1
1989,522060783761,1
1989,544100858313,1
1989,544115759872,2
1990,547794157516,1
1991,545516801138,1
1992,39539028043,2
1992,545516801138,1
1992,550735773284,1
1993,45404080098,1
1993,531145857565,1
1993,535703074519,1
1993,550735773284,1
1994,35721723963,1
1994,35722333869,1
1994,35877393642,1
1994,36074765406,1
1994,45404080098,1
1994,536083448292,1
1994,538658965256,1
1994,551091071810,1
1995,36058620932,1
1995,36267739775,1
1995,39539028043,2
1995,530449665002,1
1995,544115759872,1
1995,545955506006,1
1995,546243180299,1
1995,547792011631,1
1995,549378588703,1
1996,36353085367,1
1996,528109847799,1
1996,530812936284,1
1997,35722000205,3
1997,39539028043,1
1997,44928090920,2
1997,521926312352,1
1997,527419046969,2
1997,528109847799,2
1997,537318544352,1
1997,538539816052,1
1997,544016559367,2
1997,544100858313,1
1997,545516801138,1
1997,545602185334,1
1998,521019257989,1
1999,549640657338,1
2000,36081332365,1
2000,528109847799,2
2000,550977477078,1
2001,35721723963,1
2001,35798985871,1
2001,35877393642,1
2001,36286235128,1
2001,37276995387,1
2001,42711696783,1
2001,521019257989,1
2001,521926312352,1
2001,528109847799,1
2001,530810980941,1
2001,531877266868,1
2001,536083448292,1
2001,539677826038,1
2001,541851060973,1
2001,543694848992,1
2001,545538490326,1
2001,545566976422,1
2001,545912368452,1
2001,546827381933,1
2001,547510552253,1
2002,538535227251,1
2003,533204346200,1
2003,535703074519,1
2003,547812750733,1
2004,545516801138,1
2005,36416065395,1
2005,36500131840,1
2005,45171930915,1
2005,531877266868,1
2005,532936159396,1
2005,532940035080,1
2005,543719829706,1
2005,544099790786,1
2005,544115359956,1
2005,545516801138,1
2005,545939669017,1
2005,545957998521,1
2005,547790825984,1
2006,540882092170,1
2007,36286235128,1
2007,44928090920,1
2007,545602185334,1
2008,36266985550,1
2009,35722000205,1
2009,35722333869,1
2009,36266985550,1
2009,36351422002,1
2009,36414345451,1
2009,37941111428,1
2009,44928090920,1
2009,45404080098,1
2009,531846025844,1
2009,539677826038,1
2009,539853979136,1
2009,540407272609,1
2009,541659214822,1
2010,530812936284,1
2011,548998614714,1
2012,538494418449,1
2013,35722000205,1
2014,36081332365,1
2014,36286235128,1
2014,520310825412,2
2014,521019257989,1
2014,521826021046,1
2014,537166359199,3
2014,539677826038,1
2014,540407272609,5
2015,35877393642,1
2015,44928090920,1
2015,45404080098,1
2015,528166273868,1
2015,536083448292,1
2015,538585695146,1
2015,549536550945,1
2016,35721027449,1
2016,35721723963,1
2016,35722333869,1
2016,527475911875,1
2016,547382055156,1
2017,521926312352,1
2017,545957998521,1
2018,531379484499,1
2018,536009750573,1
2018,538535227251,1
2018,544768785584,1
2018,545538490326,1
2018,547306204530,1
2018,547794157516,1
2018,550659732532,1
2019,35722000205,1
2019,36286235128,2
2019,42240451814,1
2019,521906910410,1
2019,529405509010,1
2019,530812936284,1
2019,531846025844,1
2019,531877266868,3
2019,535612234886,1
2019,538539816052,1
2019,540882092170,1
2019,542939108885,1
2019,549378588703,1
2020,39539028043,5
2020,529405509010,1
2020,535703074519,1
2020,536009750573,1
2020,537396783238,2
2020,541474263467,1
2020,543694848992,1
2020,543812646033,1
2020,544115359956,1
2020,545566976422,1
2020,547794157516,1
2021,36074765406,1
2022,540407272609,2
2023,35721027449,1
2023,35722000205,1
2023,35754637865,1
2023,35797606083,1
2023,36074765406,1
2023,39539028043,3
2023,527475911875,1
2023,530710879153,1
2023,541851060973,1
2023,549378588703,1
2024,35721723963,1
2024,36286235128,2
2024,36353085367,2
2024,44928090920,1
2024,530810980941,1
2024,538658965256,1
2024,540662291619,1
2024,542978775847,1
2024,545516801138,1
2025,536125595091,1
2026,35722000205,1
2026,36414345451,1
2026,40400203213,1
2026,522060783761,1
2026,531877266868,1
2026,545538490326,1
2026,545955506006,1
2026,545957998521,1
2026,547382055156,1
2026,549765831606,1
2027,530812936284,2
2027,536083448292,2
2027,537252200486,1
2027,545516801138,1
2027,547644315780,1
2027,549710009588,1
2028,531145857565,1
2029,528166273868,1
2030,531145857565,1
2031,36266985550,1
2031,36267739775,1
2031,40400203213,1
2031,536125595091,1
2031,541592384250,1
2032,35722000205,1
2032,521019257989,1
2032,539410602755,1
2032,544768785584,3
2032,550680496523,1
2032,550735773284,1
2033,43104145123,1
2033,522609190751,1
2033,527475911875,1
2033,531145857565,1
2033,531379484499,1
2033,531846025844,1
2033,545538490326,1
2033,546827381933,1
2033,549710009588,1
2034,42577833473,1
2034,531846025844,1
2034,539677826038,1
2034,540407272609,2
2035,538494418449,1
2036,35721723963,1
2036,35722000205,3
2036,35797606083,1
2036,35798309577,1
2036,35877393642,1
2036,36286235128,6
2036,36353085367,2
2036,36416065395,1
2036,39375321605,1
2036,39386028930,1
2036,39539028043,1
2036,42240451814,1
2036,42577833473,2
2036,44928090920,3
2036,45171930915,1
2036,521906910410,1
2036,528023284532,1
2036,530710879153,2
2036,531846025844,4
2036,535612234886,1
2036,538658965256,1
2036,539410602755,1
2036,539853979136,1
2036,543674126623,1
2036,543695068744,1
2036,543812646033,2
2036,544016559367,3
2036,544115359956,1
2036,544768785584,7
2036,545912368452,2
2036,546243180299,1
2036,547297272467,1
2036,547382055156,1
2036,547510552253,1
2036,547644315780,1
2036,547794157516,2
2036,549536550945,1
2036,549765831606,2
2036,550715341924,2
2036,550966828606,2
2037,35722000205,1
2037,36266985550,1
2037,528109847799,2
2037,537396783238,2
2037,545979147913,1
2038,35721027449,1
2038,522566248653,1
2038,522609190751,1
2038,529338111966,2
2038,536009750573,1
2038,541659214822,1
2039,36081332365,1
2039,36353085367,1
2039,36421128017,1
2039,37276995387,1
2039,45404080098,1
2039,527419046969,1
2039,531145857565,1
2039,531846025844,1
2039,536009750573,1
2039,537318544352,1
2039,538494418449,1
2039,539522491801,1
2039,541659214822,1
2039,544114247390,1
2039,545516801138,1
2039,547742157633,1
2039,547751184046,1
2040,35722000205,1
2040,35722333869,1
2040,35754637865,1
2040,36074765406,1
2040,37941111428,1
2040,39539028043,1
2040,42577833473,2
2040,42711696783,1
2040,44928090920,1
2040,45404080098,1
2040,520310825412,1
2040,528023284532,1
2040,528109847799,1
2040,528725788435,1
2040,531877266868,1
2040,537396783238,1
2040,539677826038,1
2040,541659214822,1
2040,544099790786,1
2040,545516801138,1
2040,545538490326,1
2040,545955506006,1
2040,545957998521,1
2040,547382055156,1
2040,547792011631,1
2040,549710009588,1
2041,35721723963,1
2041,35722000205,1
2041,36266985550,1
2041,36286235128,1
2041,36351422002,1
2041,39375321605,1
2041,537166359199,1
2041,537396783238,2
2041,540407272609,1
2041,542978775847,1
2041,547644315780,1
2042,549378588703,1
2043,35722333869,1
2043,37941111428,1
2043,45105421124,1
2043,45404080098,1
2043,521019257989,1
2043,522609190751,1
2043,531846025844,1
2043,531877266868,1
2043,540407272609,1
2043,541592740476,1
2043,545538490326,1
2043,546928423058,1
2044,43104145123,1
2045,35722333869,1
2045,36500131840,1
2045,45171930915,1
2045,521019257989,1
2045,531877266868,1
2045,545516801138,1
2045,545602185334,1
2045,550905064205,1
2045,550977477078,1
2046,36081332365,1
2046,36353085367,7
2046,36416065395,1
2046,537396783238,1
2046,538494418449,1
2047,533204346200,1
2048,530812936284,1
2049,35722333869,1
2049,546104970758,1
2050,545516801138,1
2050,549882564050,4
2051,36416065395,1
2051,521019257989,1
2051,540349069906,1
2051,544115359956,1
2052,36074765406,1
2052,36081332365,1
2052,520310825412,1
2052,521926312352,1
2052,537166359199,1
2052,539410602755,1
2052,543694848992,1
2052,545516801138,1
2052,545602185334,1
2053,550715341924,1
2054,549882564050,1
2055,550977477078,1
2056,36266985550,1
2056,36353085367,2
2057,35721723963,1
2057,35798309577,1
2057,35798891586,1
2057,547297272467,1
2058,39375321605,1
2058,39386028930,1
2058,529405509010,1
2058,530810980941,1
2058,535703074519,1
2058,536083448292,1
2059,37665896062,1
2059,37941111428,1
2059,39386028930,1
2059,535703074519,1
2060,550634023902,1
2061,35722000205,1
2061,42577833473,6
2061,520310825412,1
2061,521019257989,1
2061,522609190751,1
2061,545516801138,1
2061,547794157516,1
2061,549765831606,1
2061,550715341924,3
2062,550659732532,1
2063,543670894727,1
2064,545516801138,1
2065,39539028043,2
2065,42711696783,1
2065,540882092170,1
2065,545912368452,1
2065,546104970758,1
2065,546273141690,1
2066,35721027449,1
2066,35721723963,1
2066,35722000205,1
2066,42577833473,1
