买家会员名,收货地址,买家实际支付金额,宝贝种类,宝贝总数量,购买数量,儿童/小学生_购买数量,幼儿_购买数量,幼儿/儿童_购买数量,幼儿/儿童/小学生_购买数量,新生儿_购买数量,新生儿/幼儿_购买数量,新生儿/幼儿/儿童_购买数量,新生儿/幼儿/儿童/小学生_购买数量,购买次数
3108,湖南省,87.86,6,13,0,0,0,10,2,0,0,0,0,1
3109,贵州省,14.71,1,1,0,0,0,0,1,0,0,0,0,1
311,吉林省,55.13,1,37,0,0,0,0,37,0,0,0,0,1
3110,江西省,43.43,10,11,0,0,0,4,6,0,0,0,0,1
3111,贵州省,80,4,20,0,0,0,20,0,0,0,0,0,1
3112,山西省,55.38,4,4,0,1,0,0,2,0,0,0,0,1
3113,黑龙江省,70.32,15,23,0,0,0,10,10,0,3,0,0,1
3114,四川省,206,13,41,0,0,0,4,33,0,0,0,0,1
3115,山东省,18.8,1,2,0,0,0,0,2,0,0,0,0,1
3116,江苏省,152.4,31,69,2,4,0,22,35,0,4,0,0,2
3117,山东省,58.15,12,14,0,0,0,5,8,0,0,0,0,1
3118,云南省,78.4,1,16,0,0,0,0,16,0,0,0,0,1
3119,山西省,134.48,3,37,0,0,0,12,15,0,0,0,0,1
312,江苏省,87.32,12,37,0,2,0,7,18,0,0,0,0,1
3120,山东省,134.09,16,23,0,0,0,8,15,0,0,0,0,1
3121,河南省,13.73,1,1,0,0,0,0,1,0,0,0,0,1
3122,江西省,197.8,4,60,0,0,0,10,50,0,0,0,0,2
3123,浙江省,378.4,17,31,0,0,0,12,18,0,0,0,0,1
3124,河南省,146.16,2,40,0,0,0,24,16,0,0,0,0,2
3125,云南省,98.95,3,15,0,0,0,5,10,0,0,0,0,3
3126,河北省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3127,贵州省,63.87,11,11,0,0,0,1,9,0,0,0,0,1
3128,北京,70.58,11,36,0,2,0,4,10,0,0,0,0,1
3129,广东省,48.11,11,11,0,2,0,3,3,0,0,0,0,1
313,四川省,58.02,12,16,0,0,0,6,10,0,0,0,0,1
3130,山东省,66.75,7,39,0,0,0,19,20,0,0,0,0,1
3131,黑龙江省,32.6,1,4,0,0,0,0,4,0,0,0,0,1
3132,广西壮族自治区,106.25,1,12,0,0,0,0,12,0,0,0,0,1
3133,河南省,17.78,4,4,0,0,0,0,1,0,0,0,0,1
3134,江苏省,20.89,2,2,0,0,0,0,2,0,0,0,0,1
3135,广西壮族自治区,60.15,14,14,0,0,0,6,6,0,1,0,0,1
3136,吉林省,12.35,1,1,0,0,0,0,1,0,0,0,0,1
3137,天津,55.5,1,15,0,0,0,0,15,0,0,0,0,1
3138,山西省,60.14,6,10,0,1,2,2,5,0,0,0,0,1
3139,江苏省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
314,山东省,16.04,5,7,0,0,7,0,0,0,0,0,0,1
3140,安徽省,31.28,2,2,0,0,0,0,1,0,0,0,0,1
3141,广西壮族自治区,58.34,3,46,0,0,0,41,5,0,0,0,0,1
3142,河北省,350.67,53,95,5,4,0,16,54,0,0,5,0,2
3143,河北省,53.3,3,7,0,0,0,0,1,0,0,4,2,1
3144,辽宁省,96.94,10,19,10,1,0,4,4,0,0,0,0,1
3145,福建省,41.75,10,10,0,0,0,5,3,0,0,0,0,1
3146,河南省,22.56,4,4,0,0,0,0,4,0,0,0,0,1
3147,陕西省,54.96,3,33,0,0,0,0,0,0,33,0,0,1
3148,浙江省,55.77,7,7,0,0,0,3,2,0,0,1,0,1
3149,浙江省,40.53,11,12,1,0,1,1,8,1,0,0,0,1
315,天津,57.28,1,32,0,0,0,0,32,0,0,0,0,1
3150,天津,100,6,26,0,0,0,9,16,0,0,0,0,1
3151,山东省,15.8,2,2,0,0,0,0,2,0,0,0,0,1
3152,海南省,28.95,7,7,0,0,0,1,3,0,0,1,0,1
3153,陕西省,20.58,5,5,0,0,0,5,0,0,0,0,0,1
3154,四川省,61.63,20,20,0,3,0,7,6,0,1,0,0,1
3155,广东省,16.68,4,4,1,0,0,1,0,0,0,0,0,1
3156,海南省,580,5,230,0,0,0,40,190,0,0,0,0,1
3157,湖北省,58.33,5,5,0,0,0,0,4,0,0,0,1,1
3158,湖南省,21.9,1,10,0,0,0,0,10,0,0,0,0,1
3159,湖南省,118,2,20,0,0,0,0,20,0,0,0,0,1
316,安徽省,21.82,5,9,0,0,1,2,6,0,0,0,0,1
3160,福建省,76,1,40,0,0,0,40,0,0,0,0,0,1
3161,浙江省,21.9,1,1,0,1,0,0,0,0,0,0,0,1
3162,江苏省,130,1,100,0,0,0,100,0,0,0,0,0,1
3163,贵州省,84.67,21,35,0,0,0,18,13,0,2,0,0,1
3164,湖南省,45.19,4,4,1,0,0,0,3,0,0,0,0,1
3165,广东省,17.84,7,8,1,0,0,5,1,0,0,0,0,1
3166,广东省,31.37,1,15,0,0,0,0,15,0,0,0,0,1
3167,广西壮族自治区,407.75,12,130,0,40,0,25,45,0,10,0,0,1
3168,河北省,83.4,9,15,0,0,0,9,6,0,0,0,0,1
3169,上海,165.32,21,36,0,2,0,16,14,0,0,0,0,1
317,上海,62.21,21,21,0,0,1,6,13,0,0,0,0,1
3170,上海,21.13,7,8,0,0,0,1,2,0,1,1,0,1
3171,浙江省,64.44,1,36,0,0,0,0,36,0,0,0,0,1
3172,江西省,94,5,10,0,0,0,0,10,0,0,0,0,1
3173,广东省,79.31,16,35,4,0,0,0,23,0,4,0,0,1
3174,山东省,174,12,27,0,0,0,3,22,0,0,0,2,2
3175,辽宁省,83.18,22,42,0,0,0,17,16,0,1,0,0,1
3176,福建省,24.9,1,1,0,0,0,0,1,0,0,0,0,1
3177,广东省,20.8,1,2,0,0,0,2,0,0,0,0,0,1
3178,江苏省,53.81,1,20,0,0,0,20,0,0,0,0,0,1
3179,江西省,162.92,19,137,70,0,0,34,27,0,6,0,0,2
318,广西壮族自治区,31.7,3,3,0,0,0,2,0,0,0,1,0,1
3180,江苏省,318,3,50,0,0,0,31,19,0,0,0,0,1
3181,江苏省,8.9,1,1,0,0,0,1,0,0,0,0,0,1
3182,湖南省,175.39,10,40,0,0,0,2,26,0,7,5,0,1
3183,江西省,474,12,260,0,0,0,170,90,0,0,0,0,1
3184,江西省,70.45,6,25,10,0,0,6,2,0,0,0,0,1
3185,福建省,12.75,1,1,0,0,0,1,0,0,0,0,0,1
3186,河南省,55.22,11,16,6,0,0,0,4,0,1,0,0,1
3187,广西壮族自治区,66.76,2,8,0,0,0,0,0,0,0,0,0,1
3188,江苏省,15.56,1,2,0,0,0,2,0,0,0,0,0,1
3189,浙江省,83.16,12,32,2,3,0,3,24,0,0,0,0,1
319,广东省,26.74,8,8,0,0,0,7,1,0,0,0,0,1
3190,江苏省,166.91,5,95,0,0,0,0,95,0,0,0,0,2
3191,广东省,97.3,12,22,0,0,0,10,0,0,0,0,0,1
3192,北京,9.65,1,3,0,0,0,0,0,0,0,0,0,1
3193,山东省,24.12,1,8,0,0,0,8,0,0,0,0,0,1
3194,山西省,61.4,3,6,0,0,0,0,5,0,0,0,0,1
3195,山东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
3196,江西省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3197,湖南省,22.36,6,6,1,0,0,2,3,0,0,0,0,1
3198,广东省,345,1,50,0,0,0,0,50,0,0,0,0,1
3199,天津,20.27,4,5,0,0,0,1,4,0,0,0,0,1
32,吉林省,13.16,4,4,0,0,0,1,2,0,1,0,0,1
320,湖北省,29.81,4,4,0,0,0,4,0,0,0,0,0,1
3200,广东省,56.7,16,25,0,1,0,13,11,0,0,0,0,1
3201,福建省,139.98,3,59,0,0,0,0,59,0,0,0,0,2
3202,黑龙江省,60.78,9,17,0,0,0,0,17,0,0,0,0,1
3203,浙江省,121.34,6,12,0,0,0,0,0,0,0,0,12,1
3204,辽宁省,101.51,7,30,0,0,0,11,15,0,4,0,0,1
3205,江苏省,23.44,9,9,1,0,0,5,2,0,0,0,0,1
3206,广西壮族自治区,83.77,9,47,0,0,0,27,5,0,0,0,0,1
3207,黑龙江省,8.79,1,1,0,0,0,0,1,0,0,0,0,1
3208,山东省,269.63,37,75,10,2,1,18,40,0,0,2,0,1
3209,福建省,446.9,10,60,0,0,5,17,12,0,0,26,0,1
321,北京,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3210,云南省,84.48,6,27,0,0,0,25,2,0,0,0,0,1
3211,广东省,16.8,2,2,0,0,0,0,2,0,0,0,0,1
3212,广东省,8.83,1,2,0,0,0,0,0,0,0,0,0,1
3213,福建省,17.48,4,4,0,0,1,0,3,0,0,0,0,1
3214,湖北省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3215,北京,56.45,10,11,2,0,0,3,5,0,0,0,0,1
3216,江苏省,22.56,4,4,0,0,0,0,4,0,0,0,0,1
3217,北京,34.9,1,1,0,0,0,0,0,0,0,0,0,1
3218,江苏省,49.5,1,5,0,0,0,0,5,0,0,0,0,1
3219,福建省,16.58,2,2,0,0,0,0,2,0,0,0,0,1
322,上海,23.6,7,10,0,0,0,2,8,0,0,0,0,1
3220,广西壮族自治区,69,7,20,10,0,0,4,6,0,0,0,0,1
3221,云南省,44,1,10,0,0,0,0,10,0,0,0,0,1
3222,广西壮族自治区,9.9,1,1,0,1,0,0,0,0,0,0,0,1
3223,广东省,80,3,15,0,0,0,5,10,0,0,0,0,1
3224,山东省,60.48,2,32,0,0,0,0,12,0,0,0,0,1
3225,吉林省,310,29,92,10,2,0,17,59,0,0,0,3,1
3226,江西省,253.5,1,65,0,0,0,65,0,0,0,0,0,1
3227,河北省,60.12,5,13,0,0,0,3,10,0,0,0,0,1
3228,广东省,382.2,1,100,0,0,0,0,100,0,0,0,0,1
3229,福建省,58.8,3,12,0,0,0,6,6,0,0,0,0,1
323,广东省,78.87,18,20,0,4,3,2,6,0,2,0,0,1
3230,广东省,59.33,6,28,0,2,0,9,15,0,2,0,0,1
3231,山东省,74.1,6,40,0,0,0,0,40,0,0,0,0,1
3232,江苏省,35.19,12,14,0,0,0,5,6,0,1,0,0,1
3233,浙江省,19.95,1,5,0,0,0,5,0,0,0,0,0,1
3234,河南省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
3235,广东省,24.12,3,3,0,0,0,3,0,0,0,0,0,1
3236,广东省,13.59,2,2,0,0,0,2,0,0,0,0,0,1
3237,山西省,185.93,26,67,0,0,2,19,45,0,0,0,0,3
3238,湖北省,29.25,3,7,0,0,5,0,2,0,0,0,0,1
3239,湖北省,12.58,1,2,0,0,0,0,2,0,0,0,0,1
324,上海,41.57,11,15,0,0,0,3,11,0,1,0,0,1
3240,江苏省,8.32,1,1,0,0,0,0,0,0,0,0,0,1
3241,山东省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
3242,四川省,125.22,7,68,0,0,0,15,53,0,0,0,0,3
3243,广西壮族自治区,223.2,11,92,0,0,0,11,51,0,20,0,0,2
3244,广东省,54.79,13,27,0,0,0,4,13,0,2,0,0,1
3245,广东省,24.6,1,4,0,0,0,0,4,0,0,0,0,1
3246,广东省,178.3,6,160,0,0,0,40,90,0,0,0,0,1
3247,北京,168.39,36,63,3,5,0,13,37,0,2,1,0,3
3248,江苏省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3249,福建省,28.6,2,4,0,0,0,0,4,0,0,0,0,1
325,河北省,882,2,600,0,0,0,300,300,0,0,0,0,1
3250,广东省,11.9,1,1,0,0,0,0,0,0,0,0,0,1
3251,山东省,152.26,10,141,0,0,0,5,136,0,0,0,0,1
3252,广东省,28.7,1,3,0,0,0,3,0,0,0,0,0,1
3253,广东省,974.1,40,111,1,2,0,61,30,0,0,1,10,1
3254,海南省,125.66,7,54,0,0,0,34,20,0,0,0,0,1
3255,四川省,100.24,25,28,0,0,0,14,5,2,4,0,0,1
3256,福建省,85,5,26,0,0,0,26,0,0,0,0,0,1
3257,福建省,25.9,6,6,0,0,0,1,3,0,0,1,0,1
3258,湖南省,80.55,1,45,0,0,0,0,45,0,0,0,0,1
3259,浙江省,371.91,22,54,0,0,0,32,18,0,2,2,0,1
326,浙江省,40.77,8,8,1,0,0,2,5,0,0,0,0,1
3260,湖南省,39.78,5,6,2,0,0,0,4,0,0,0,0,1
3261,福建省,97.5,7,40,0,0,0,2,38,0,0,0,0,1
3262,广东省,34.9,1,10,0,0,0,0,10,0,0,0,0,1
3263,广东省,31.83,5,5,0,0,0,3,2,0,0,0,0,1
3264,浙江省,42.54,11,11,0,1,0,0,8,0,1,0,0,1
3265,广东省,44.7,2,3,0,3,0,0,0,0,0,0,0,1
3266,广西壮族自治区,58,1,33,0,0,0,0,33,0,0,0,0,1
3267,云南省,16.97,1,3,0,0,0,0,3,0,0,0,0,1
3268,河北省,439.4,2,26,0,26,0,0,0,0,0,0,0,2
3269,四川省,10.37,1,3,0,0,0,3,0,0,0,0,0,1
327,广东省,56.86,7,13,0,1,1,0,10,0,0,0,0,7
3270,山东省,19.9,2,20,0,0,0,0,10,0,0,0,0,1
3271,山东省,59.4,1,6,0,0,0,0,6,0,0,0,0,1
3272,湖北省,35.39,4,4,0,0,0,2,1,0,0,0,0,1
3273,河南省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
3274,江西省,84.02,10,16,0,1,0,2,13,0,0,0,0,1
3275,江苏省,28.7,1,3,0,0,0,3,0,0,0,0,0,1
3276,湖南省,64.44,1,36,0,0,0,0,36,0,0,0,0,1
3277,江西省,30.05,5,5,0,1,0,1,3,0,0,0,0,1
3278,江苏省,55.04,5,24,0,0,0,12,12,0,0,0,0,1
3279,上海,58.42,17,19,2,1,1,4,8,0,1,0,0,1
328,广东省,59.87,4,8,0,0,0,3,5,0,0,0,0,1
3280,福建省,170,27,47,0,0,0,20,21,0,0,4,2,1
3281,湖南省,64.75,2,25,0,0,0,0,5,0,0,0,0,2
3282,浙江省,28.7,3,3,0,0,0,3,0,0,0,0,0,1
3283,湖南省,183.09,29,65,0,0,0,20,37,0,0,0,0,2
3284,上海,81,9,28,0,0,0,6,20,0,0,0,0,1
3285,上海,14.79,1,1,0,0,0,0,1,0,0,0,0,1
3286,陕西省,194.54,7,51,0,0,0,15,36,0,0,0,0,1
3287,陕西省,53.14,6,14,0,4,0,7,3,0,0,0,0,1
3288,福建省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
3289,浙江省,9.99,1,1,0,1,0,0,0,0,0,0,0,1
329,江苏省,59.8,1,20,0,0,0,0,20,0,0,0,0,1
3290,湖南省,57.21,15,18,4,0,1,4,6,0,0,0,0,1
3291,四川省,90,1,50,0,0,0,0,50,0,0,0,0,1
3292,辽宁省,14.57,3,3,0,0,0,1,2,0,0,0,0,1
3293,湖北省,58.63,15,19,5,0,0,7,6,0,0,0,0,1
3294,安徽省,492.88,76,146,2,2,2,33,99,0,1,3,0,3
3295,山东省,22.45,1,2,0,0,0,0,2,0,0,0,0,1
3296,广东省,53.96,7,12,0,0,0,8,4,0,0,0,0,1
3297,浙江省,87.63,7,7,0,1,0,1,4,0,0,0,0,1
3298,山东省,121.9,4,20,0,0,0,0,20,0,0,0,0,1
3299,福建省,66.3,1,17,0,0,0,0,17,0,0,0,0,1
33,辽宁省,25.78,5,5,0,0,1,0,3,0,1,0,0,1
330,广东省,8.38,1,2,0,0,0,0,2,0,0,0,0,1
3300,云南省,62.55,6,9,0,0,0,0,6,0,0,0,0,1
3301,重庆,44,1,10,0,0,0,0,10,0,0,0,0,1
3302,安徽省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3303,四川省,92.48,4,16,0,0,0,0,16,0,0,0,0,2
3304,上海,13.45,5,5,0,0,0,0,1,0,0,0,0,1
3305,湖北省,280,17,40,0,4,0,6,19,0,2,0,0,1
3306,广东省,14.8,1,2,0,0,0,0,2,0,0,0,0,1
3307,江苏省,21.16,6,6,0,0,0,1,5,0,0,0,0,1
3308,湖南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3309,重庆,84.19,13,47,20,3,0,2,10,0,0,0,0,2
331,广东省,11.77,1,1,0,0,0,0,1,0,0,0,0,1
3310,福建省,22.7,1,3,0,0,0,0,3,0,0,0,0,1
3311,河南省,43.58,8,9,0,1,0,2,3,0,0,0,0,1
3312,浙江省,16.37,4,6,2,0,0,3,1,0,0,0,0,1
3313,山西省,58.7,12,16,0,0,0,7,7,0,0,1,1,1
3314,河南省,20.96,5,5,0,1,0,1,3,0,0,0,0,1
3315,安徽省,42.32,9,10,0,2,1,1,6,0,0,0,0,1
3316,浙江省,20.59,1,1,0,0,0,0,1,0,0,0,0,1
3317,安徽省,47.43,13,13,0,0,4,3,2,0,1,1,0,2
3318,山西省,55,3,18,0,0,0,0,18,0,0,0,0,1
3319,广东省,14.9,1,1,0,0,0,0,0,0,0,0,0,1
332,广东省,57.24,1,36,0,0,0,0,36,0,0,0,0,1
3320,湖南省,16.8,2,2,0,0,0,0,2,0,0,0,0,1
3321,上海,74.84,12,22,10,1,1,3,7,0,0,0,0,1
3322,浙江省,12.9,1,1,0,0,0,0,0,0,0,0,0,1
3323,江苏省,61.66,10,10,0,0,1,5,2,0,0,1,0,1
3324,山东省,62.1,4,9,0,0,0,2,7,0,0,0,0,1
3325,湖北省,20.6,4,4,0,0,0,4,0,0,0,0,0,1
3326,四川省,159.84,28,72,0,0,0,11,46,0,7,2,0,1
3327,江苏省,7.59,1,1,0,0,0,0,1,0,0,0,0,1
3328,天津,94.86,15,39,0,1,0,1,37,0,0,0,0,1
3329,福建省,13.9,1,1,0,0,0,0,1,0,0,0,0,1
333,江苏省,25.96,5,5,0,0,0,1,4,0,0,0,0,1
3330,辽宁省,83.41,15,15,0,0,0,0,13,0,1,0,1,1
3331,福建省,80,1,47,0,0,0,0,47,0,0,0,0,1
3332,四川省,12.35,1,1,0,0,0,0,1,0,0,0,0,1
3333,浙江省,12.8,1,2,0,0,0,0,2,0,0,0,0,1
3334,福建省,241.62,18,56,0,0,5,12,32,0,3,3,0,1
3335,黑龙江省,9.9,1,1,0,0,0,0,1,0,0,0,0,1
3336,黑龙江省,159,1,100,0,0,100,0,0,0,0,0,0,1
3337,湖北省,440,1,220,0,0,0,220,0,0,0,0,0,1
3338,浙江省,57.29,5,13,0,0,0,7,6,0,0,0,0,2
3339,天津,57.7,3,3,0,2,0,0,0,0,0,0,0,1
334,内蒙古自治区,152.9,3,30,0,0,0,0,30,0,0,0,0,1
3340,江西省,116.77,18,21,0,0,0,21,0,0,0,0,0,1
3341,湖南省,6.41,1,1,0,0,0,0,1,0,0,0,0,1
3342,湖北省,1252,8,696,0,0,0,696,0,0,0,0,0,2
3343,广东省,19.88,3,3,0,0,0,0,3,0,0,0,0,1
3344,江西省,60.7,1,13,0,0,0,0,13,0,0,0,0,1
3345,江苏省,53.07,8,12,5,0,0,3,3,0,1,0,0,1
3346,广东省,15.27,4,4,0,0,1,2,1,0,0,0,0,1
3347,浙江省,195.8,3,120,0,0,0,0,120,0,0,0,0,3
3348,山西省,59.93,17,34,0,0,0,7,27,0,0,0,0,1
3349,广东省,159.48,23,62,0,0,2,13,41,0,0,0,0,1
335,广东省,63.54,11,12,2,0,0,2,7,0,0,1,0,1
3350,辽宁省,56.75,16,31,0,2,0,0,26,0,0,0,0,1
3351,广东省,12.8,1,2,0,0,0,0,2,0,0,0,0,1
3352,浙江省,80.54,13,13,0,1,1,3,5,0,2,0,0,2
3353,浙江省,19.7,1,30,0,0,0,0,30,0,0,0,0,1
3354,云南省,34.37,1,3,0,0,0,0,3,0,0,0,0,1
3355,广东省,38.04,2,12,0,0,0,12,0,0,0,0,0,1
3356,广东省,81.35,2,88,88,0,0,0,0,0,0,0,0,1
3357,湖北省,18.53,1,2,0,0,0,0,2,0,0,0,0,1
3358,福建省,35.51,11,13,0,0,0,10,3,0,0,0,0,1
3359,湖南省,58.37,16,20,6,0,0,4,9,0,1,0,0,1
336,贵州省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3360,安徽省,10.82,1,1,0,0,1,0,0,0,0,0,0,1
3361,浙江省,21.74,3,6,0,0,0,4,2,0,0,0,0,1
3362,河南省,44.69,13,16,0,0,1,2,13,0,0,0,0,1
3363,广东省,27.48,4,4,0,0,0,2,2,0,0,0,0,1
3364,湖南省,54.14,2,20,0,0,0,0,20,0,0,0,0,1
3365,浙江省,59.95,18,19,0,0,1,3,12,0,0,0,0,1
3366,山东省,154,1,100,0,0,0,0,100,0,0,0,0,1
3367,江苏省,10,1,15,0,0,0,0,0,0,0,0,0,1
3368,辽宁省,62.02,11,12,0,0,0,5,6,0,1,0,0,1
3369,湖南省,62.95,2,15,0,0,0,0,15,0,0,0,0,1
337,湖南省,64.12,4,6,0,2,0,4,0,0,0,0,0,1
3370,河南省,15.58,3,4,0,0,0,0,4,0,0,0,0,1
3371,河北省,21.8,2,2,0,0,0,0,2,0,0,0,0,2
3372,四川省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3373,甘肃省,87.8,1,20,0,0,0,0,20,0,0,0,0,1
3374,天津,58.25,9,9,0,0,0,7,0,0,0,0,0,1
3375,江苏省,95.58,4,5,0,0,0,0,5,0,0,0,0,1
3376,浙江省,12.21,1,1,0,0,0,0,1,0,0,0,0,1
3377,浙江省,439.13,8,223,50,0,0,0,170,0,0,0,0,5
3378,湖北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3379,广东省,16.6,1,4,0,0,0,4,0,0,0,0,0,1
338,上海,8.8,1,2,0,0,0,0,0,0,0,0,0,1
3380,广西壮族自治区,13.9,1,1,0,0,0,0,0,0,0,1,0,1
3381,重庆,59,1,10,0,0,0,0,10,0,0,0,0,1
3382,四川省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
3383,福建省,365.4,50,143,5,0,0,40,86,0,0,0,0,4
3384,广东省,16.8,1,2,0,0,0,0,2,0,0,0,0,1
3385,湖北省,10.18,2,2,0,0,0,1,1,0,0,0,0,1
3386,湖北省,58.32,4,15,0,0,0,4,11,0,0,0,0,1
3387,福建省,11.67,3,3,0,0,0,2,0,0,1,0,0,1
3388,浙江省,10.9,1,1,0,0,0,0,1,0,0,0,0,1
3389,广西壮族自治区,34.31,1,1,0,0,0,0,1,0,0,0,0,1
339,湖北省,28.49,3,5,0,0,0,0,4,0,0,0,0,1
3390,云南省,19.9,1,10,0,0,0,0,10,0,0,0,0,1
3391,海南省,90.65,5,35,0,0,0,0,0,0,35,0,0,1
3392,江苏省,11.9,1,1,0,0,0,0,1,0,0,0,0,1
3393,上海,17.9,1,1,0,0,0,0,0,0,0,0,0,1
3394,江苏省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3395,贵州省,47.83,10,10,0,0,1,0,5,1,1,0,0,1
3396,湖南省,85.03,14,49,0,5,0,6,38,0,0,0,0,1
3397,广东省,8.78,2,2,0,0,0,2,0,0,0,0,0,1
3398,云南省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
3399,四川省,83.76,4,17,0,0,0,10,0,0,5,0,0,1
34,广东省,38.63,4,9,0,0,0,2,7,0,0,0,0,1
340,北京,83.42,12,27,5,0,0,5,15,0,0,1,0,1
3400,湖南省,65.39,12,16,5,1,0,1,9,0,0,0,0,1
3401,北京,56.8,2,2,0,0,0,0,2,0,0,0,0,1
3402,江苏省,32.58,2,6,0,0,0,0,6,0,0,0,0,1
3403,河北省,179.85,5,65,0,0,0,25,10,0,0,0,0,1
3404,浙江省,46.5,5,5,0,0,0,5,0,0,0,0,0,1
3405,广东省,374.53,1,67,0,0,0,0,67,0,0,0,0,1
3406,四川省,81.12,8,16,0,0,0,4,10,0,2,0,0,1
3407,黑龙江省,21.69,2,2,0,0,0,0,2,0,0,0,0,1
3408,广西壮族自治区,77.3,2,7,0,0,0,0,7,0,0,0,0,2
3409,浙江省,36,4,4,0,0,0,4,0,0,0,0,0,1
341,浙江省,12.8,1,2,0,0,0,0,2,0,0,0,0,1
3410,四川省,30.01,5,5,0,0,0,1,2,0,0,1,1,1
342,黑龙江省,58.88,9,32,0,0,0,0,32,0,0,0,0,1
343,江苏省,67.06,8,20,0,0,0,6,14,0,0,0,0,1
344,浙江省,784.47,22,254,40,80,0,40,94,0,0,0,0,2
345,福建省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
346,江苏省,13.68,3,5,0,0,0,4,1,0,0,0,0,1
347,云南省,135.37,9,39,0,0,0,5,34,0,0,0,0,1
348,广东省,23.49,3,3,1,0,0,0,2,0,0,0,0,1
349,广东省,114.37,25,32,4,1,0,7,15,0,1,1,0,2
35,河北省,89.8,1,12,0,0,0,12,0,0,0,0,0,1
350,黑龙江省,61.59,5,27,0,0,0,0,27,0,0,0,0,1
351,辽宁省,57.6,3,22,0,0,0,21,1,0,0,0,0,1
352,四川省,115.95,16,29,0,0,0,21,8,0,0,0,0,1
353,江苏省,24.31,9,9,0,0,0,0,9,0,0,0,0,2
354,天津,14.98,2,2,0,2,0,0,0,0,0,0,0,1
355,浙江省,54,1,10,0,0,0,0,10,0,0,0,0,1
356,江苏省,12.56,4,4,0,0,0,0,4,0,0,0,0,1
357,海南省,376.27,27,85,20,0,6,15,34,0,0,0,0,1
358,辽宁省,70.87,4,40,0,0,0,10,20,0,0,10,0,1
359,湖南省,22.65,3,26,20,0,0,6,0,0,0,0,0,1
36,山东省,20.9,1,1,0,0,0,0,1,0,0,0,0,1
360,广东省,54.18,7,28,0,0,0,10,8,0,10,0,0,1
361,上海,62.39,5,5,0,0,0,0,5,0,0,0,0,1
362,上海,55.3,1,7,0,0,0,7,0,0,0,0,0,1
363,江苏省,30.23,7,8,0,0,0,2,4,0,2,0,0,1
364,湖北省,172.75,4,76,0,0,20,0,56,0,0,0,0,1
365,四川省,92.79,17,22,0,0,2,7,13,0,0,0,0,1
366,湖南省,12.39,2,2,0,1,0,0,1,0,0,0,0,1
367,江苏省,7.75,1,1,0,0,0,1,0,0,0,0,0,1
368,贵州省,23.49,3,3,0,0,0,1,2,0,0,0,0,1
369,黑龙江省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
37,江苏省,123.97,12,16,0,0,0,5,11,0,0,0,0,1
370,海南省,59.8,1,2,0,0,0,0,0,0,0,0,0,1
371,江苏省,57.66,8,8,0,1,2,2,3,0,0,0,0,1
372,浙江省,28.7,1,3,0,0,0,3,0,0,0,0,0,1
373,北京,11.9,1,1,0,0,0,0,1,0,0,0,0,1
374,安徽省,59.4,1,16,0,0,0,0,16,0,0,0,0,1
375,浙江省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
376,黑龙江省,238.1,14,141,0,11,0,14,111,0,0,5,0,1
377,浙江省,14.9,1,1,0,0,0,0,1,0,0,0,0,2
378,广西壮族自治区,165.78,9,103,0,0,0,53,0,0,0,0,0,2
379,陕西省,15.47,1,3,0,0,0,0,3,0,0,0,0,1
38,山东省,26.2,10,11,0,0,0,1,4,0,3,0,0,1
380,江苏省,18.8,1,2,0,0,0,0,2,0,0,0,0,1
381,江苏省,34.31,1,1,0,0,0,0,1,0,0,0,0,1
382,河北省,17.34,3,6,0,0,0,0,0,0,0,0,0,1
383,上海,59.32,9,27,0,0,0,3,22,0,0,0,0,1
384,浙江省,99,1,100,0,0,0,0,100,0,0,0,0,1
385,湖北省,12.9,1,1,0,0,0,1,0,0,0,0,0,1
386,河南省,14.8,1,2,0,0,0,2,0,0,0,0,0,1
387,广西壮族自治区,113.51,15,40,0,0,0,4,31,0,0,0,0,1
388,江苏省,155,36,56,0,0,0,18,23,0,0,0,0,1
389,浙江省,58.39,7,28,0,2,0,7,12,0,0,0,0,1
39,广东省,33.37,4,5,0,0,0,0,5,0,0,0,0,1
390,浙江省,124,1,19,0,0,0,0,19,0,0,0,0,1
391,上海,56.65,9,9,0,0,0,3,4,0,0,0,0,1
